id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43477163,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 private bath,346671348,Jules,,Downtown/Civic Center,37.78241,-122.41051,Private room,39,30,0,,,4,0,0,
42429191,Home in San Francisco · 1 bedroom · 5 shared baths,267895362,Rocky,,Nob Hill,37.79302,-122.41848,Private room,60,365,0,,,55,365,0,
42429868,Home in San Francisco · 1 bedroom · 5 shared baths,267895362,Rocky,,Nob Hill,37.792,-122.41868,Private room,60,365,0,,,55,365,0,
43477461,Place to stay in San Francisco · ★5.0 · 1 bed · 1 bath,150732464,Salman,,Nob Hill,37.79525,-122.41931,Private room,55,30,3,2023-04-17,0.19,7,321,2,
43485535,Rental unit in San Francisco · 1 bedroom · 3 beds · 1 bath,346671348,Jules,,Downtown/Civic Center,37.7829,-122.41032,Private room,45,30,0,,,4,0,0,
42433950,Home in San Francisco · ★4.95 · 1 bedroom · 2 beds · 1 private bath,3078020,Anil,,Mission,37.75934,-122.40814,Private room,111,3,86,2023-05-31,2.19,3,101,41,
44086182,Home in San Francisco · ★4.66 · 1 bedroom · 1 bed · 1 bath,38755455,Steve,,Outer Sunset,37.76062,-122.47803,Entire home/apt,119,1,183,2023-05-21,5.19,6,43,16,STR-0005714
43488825,Home in San Francisco · ★4.95 · 2 bedrooms · 2 beds · 1 bath,8597535,Laura,,Outer Sunset,37.75632,-122.49987,Entire home/apt,256,1,97,2023-05-14,2.63,2,122,30,STR-0000512
43490760,Rental unit in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,325077046,Masha,,Mission,37.75644,-122.41021,Entire home/apt,450,30,3,2023-04-01,0.26,2,283,3,1100014
42434687,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 bath,12703126,Jeff,,Russian Hill,37.80652,-122.41933,Entire home/apt,130,30,2,2022-12-20,0.20,6,158,2,
43500476,Guesthouse in San Francisco · ★4.61 · 2 bedrooms · 2 beds · 1 bath,35989641,Elie,,Outer Mission,37.72145,-122.44561,Entire home/apt,160,2,59,2023-04-15,1.90,1,301,23,1116855
42434867,Home in San Francisco · 1 bedroom · 1 bed · 1 bath,91333416,Jan,,Haight Ashbury,37.76979,-122.43725,Entire home/apt,95,30,0,,,26,303,0,
45029834,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78426,-122.41664,Entire home/apt,85,30,1,2022-08-24,0.10,154,179,1,
44087782,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 1 bath,8030079,Erica,,Mission,37.76694,-122.41929,Entire home/apt,124,30,12,2023-02-17,0.39,1,109,4,
44102103,Rental unit in San Francisco · ★4.86 · 1 bedroom · 1 bed · 1 bath,20581139,Darcie,,Bernal Heights,37.74031,-122.41791,Entire home/apt,117,30,7,2023-05-15,0.21,1,64,2,
43510827,Condo in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,43954646,Lance,,Inner Sunset,37.76494,-122.45471,Private room,58,30,4,2023-05-31,0.12,3,179,3,
43517829,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 5 beds · 2 baths,24776510,John,,Mission,37.77034,-122.42326,Entire home/apt,160,30,7,2022-06-05,0.21,3,218,1,
44118516,Townhouse in San Francisco · ★4.82 · 3 bedrooms · 4 beds · 2 baths,370518,Brent,,Mission,37.76803,-122.41786,Entire home/apt,309,3,49,2022-12-30,1.57,1,4,6,STR-0003483
45067263,Condo in San Francisco · ★4.84 · 1 bedroom · 1 bath,61612496,Darcy,,Noe Valley,37.75089,-122.44064,Entire home/apt,292,2,51,2023-05-23,1.52,1,143,17,License not needed per OSTR
43517881,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,87606891,Amir,,Bayview,37.73656,-122.38597,Private room,50,30,3,2023-03-31,0.32,1,24,3,
45078628,Rental unit in San Francisco · 2 bedrooms · 5 beds · 2 baths,62034618,Ting Ting,,Outer Sunset,37.76499,-122.47742,Entire home/apt,142,30,1,2021-10-06,0.05,21,36,0,
44120283,Serviced apartment in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,354452046,Joseph,,Russian Hill,37.80502,-122.42313,Entire home/apt,875,2,6,2023-05-21,0.18,1,26,5,1130306
43525924,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,3688605,Irina,,Western Addition,37.78095,-122.42454,Entire home/apt,116,30,8,2022-03-13,0.26,1,38,0,
43535706,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,43918217,Mike,,Inner Sunset,37.76497,-122.4545,Entire home/apt,173,30,10,2023-04-22,0.32,7,97,4,
44139093,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,137027970,Leila,,Marina,37.80387,-122.43378,Entire home/apt,298,30,5,2022-06-30,0.15,1,307,1,
44262841,Guest suite in San Francisco · ★4.93 · 1 bedroom · 4 beds · 1 bath,155667185,Keri,,Bernal Heights,37.74676,-122.40702,Entire home/apt,128,2,106,2023-05-28,3.16,1,33,37,STR-0004442
45080917,Rental unit in San Francisco · ★4.90 · Studio · 2 beds · 1 bath,56931251,Esther,,Outer Sunset,37.75296,-122.48119,Entire home/apt,149,7,61,2023-05-28,1.88,1,227,22,pending
43544022,Rental unit in San Francisco · 1 bedroom · 3 beds · 1 private bath,346671348,Jules,,Downtown/Civic Center,37.78405,-122.41057,Private room,45,30,0,,,4,0,0,
44278394,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,203065170,Serhan,,Noe Valley,37.74908,-122.43267,Private room,69,30,0,,,14,0,0,
43546682,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,58041824,Annika,,North Beach,37.7991,-122.40121,Entire home/apt,210,30,14,2023-04-01,0.52,1,239,6,
44280619,Rental unit in San Francisco · ★4.93 · Studio · 1 bed · 1 bath,4920028,Julie,,Inner Richmond,37.77864,-122.47739,Entire home/apt,170,2,153,2023-06-02,4.42,1,80,60,STR-0004410
45092739,Home in San Francisco · ★4.74 · 5 bedrooms · 8 beds · 3.5 baths,78910325,Li,,Outer Richmond,37.77879,-122.50102,Entire home/apt,809,1,43,2023-05-25,1.52,8,316,36,STR-0005205
45095184,Rental unit in San Francisco · ★4.43 · 1 bedroom · 1 bed · 0 baths,694377,Beatrice,,Nob Hill,37.79315,-122.41382,Entire home/apt,106,30,7,2023-05-17,0.23,18,207,3,
45104114,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78396,-122.41586,Entire home/apt,82,30,0,,,154,179,0,
43547939,Home in San Francisco · 1 bedroom · 3 shared baths,267895362,Rocky,,Noe Valley,37.75191,-122.42818,Private room,47,365,0,,,55,365,0,
43548028,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 private bath,346671348,Jules,,Downtown/Civic Center,37.78321,-122.41045,Private room,45,30,0,,,4,0,0,
45104646,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78476,-122.41657,Entire home/apt,130,30,1,2022-07-10,0.09,154,177,1,
43565930,Rental unit in San Francisco · ★4.93 · Studio · 1 bed · 1 bath,2761772,Traci,,Noe Valley,37.75034,-122.43334,Entire home/apt,75,30,41,2023-04-11,1.21,2,118,4,Pending Application
44307673,Guest suite in San Francisco · ★4.86 · 2 bedrooms · 2 beds · 1 bath,2956748,Ajay,,Noe Valley,37.74943,-122.43556,Entire home/apt,165,30,7,2021-10-06,0.21,1,277,0,
44323000,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,988375,Jennifer,,South of Market,37.77215,-122.42167,Entire home/apt,120,30,4,2023-03-31,0.24,16,0,2,
43568590,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,7433098,Aljosha,,Excelsior,37.72023,-122.42806,Private room,52,30,9,2023-01-09,0.28,2,83,4,
45106798,Rental unit in San Francisco · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,203065170,Serhan,,Noe Valley,37.7484,-122.43299,Private room,66,30,7,2023-01-30,0.21,14,0,1,
43582741,Condo in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,32390258,Andy,,South of Market,37.78674,-122.38955,Entire home/apt,104,30,5,2023-05-28,0.18,1,178,4,
45115201,Rental unit in San Francisco · Studio · 1 bed · 1 bath,1892430,Jan,,Western Addition,37.76961,-122.43565,Entire home/apt,85,30,2,2022-09-16,0.09,30,304,1,
44323323,Guest suite in San Francisco · ★4.82 · 2 bedrooms · 3 beds · 1 bath,77807259,Guanying,,Outer Sunset,37.75216,-122.4841,Entire home/apt,179,2,114,2023-06-02,3.51,1,91,43,STR-0004885
43605780,Home in San Francisco · ★4.77 · 2 bedrooms · 2 beds · 1 private bath,347363658,May,,Outer Sunset,37.7513,-122.49381,Private room,124,1,102,2023-05-31,4.59,1,132,56,
44339384,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78566,-122.41023,Entire home/apt,81,30,1,2021-11-27,0.05,154,177,0,
45115755,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78608,-122.41464,Entire home/apt,103,30,0,,,154,149,0,
43614392,Home in San Francisco · ★4.76 · 4 bedrooms · 7 beds · 2.5 baths,78129775,Erica,,Marina,37.79722,-122.43659,Entire home/apt,570,30,82,2023-02-11,2.29,1,0,4,pending
45121289,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78589,-122.41637,Entire home/apt,132,30,1,2022-10-02,0.12,154,108,1,
44340065,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78587,-122.41049,Entire home/apt,79,30,1,2020-08-30,0.03,154,177,0,
43635205,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,104635458,Eun Youb,,South of Market,37.78268,-122.39888,Entire home/apt,125,190,0,,,1,0,0,
45123088,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78382,-122.41044,Entire home/apt,79,30,2,2022-02-18,0.06,154,170,0,
43637265,Loft in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,28977499,Dan,,South of Market,37.78876,-122.39029,Entire home/apt,166,30,17,2023-05-05,0.49,1,182,4,
45123692,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78436,-122.41002,Entire home/apt,81,30,2,2021-11-01,0.06,154,170,0,
44341422,Home in San Francisco · 3 bedrooms · 4 beds · 3.5 baths,47784114,Dylan,,Potrero Hill,37.76028,-122.39114,Entire home/apt,559,30,2,2021-07-01,0.07,1,246,0,
44354428,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8537620,Matt,,Castro/Upper Market,37.766075,-122.437706,Entire home/apt,259,30,5,2022-10-23,0.34,1,322,4,
43652136,Tiny home in San Francisco · ★4.99 · 1 bed · 1 bath,25711525,Tristan,,Twin Peaks,37.76015,-122.44686,Entire home/apt,216,1,342,2023-06-02,9.44,2,141,85,STR-0003503
43667068,Condo in San Francisco · 1 bedroom · 2 beds · 2 baths,79547260,Vy,,Financial District,37.79203,-122.39552,Entire home/apt,450,30,0,,,1,0,0,
44377815,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,55491137,Mayank,,Mission,37.75586,-122.40585,Entire home/apt,253,30,1,2022-07-06,0.09,1,0,1,STR-0005687
44378665,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Mission,37.76549,-122.41706,Entire home/apt,88,30,0,,,154,177,0,
45125280,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Downtown/Civic Center,37.78392,-122.41009,Entire home/apt,79,30,0,,,154,116,0,
43703455,Guest suite in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,5790586,Nectar,,Inner Sunset,37.76103,-122.47025,Entire home/apt,207,3,66,2023-04-28,2.15,1,110,28,STR-0004904
45143062,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,9080666,Sandy,,Ocean View,37.71975,-122.45119,Entire home/apt,79,30,3,2022-06-30,0.11,7,179,1,
45179395,Rental unit in San Francisco · ★4.75 · 1 bedroom · 1 bed · 1 bath,248285981,The Landing,,Potrero Hill,37.75714,-122.39361,Entire home/apt,132,30,4,2023-03-16,0.15,9,303,2,
44380001,Townhouse in San Francisco · ★4.51 · 4 bedrooms · 7 beds · 2 baths,559810,Liisa,,Bernal Heights,37.74635,-122.40694,Entire home/apt,125,30,41,2023-04-26,1.21,1,276,3,STR-0001234
44388465,Rental unit in San Francisco · ★4.80 · 2 bedrooms · 3 beds · 2 baths,5817608,Jesse,,Western Addition,37.77175,-122.42934,Entire home/apt,138,30,5,2022-01-30,0.16,1,0,0,
43710126,Home in San Francisco · ★4.76 · 4 bedrooms · 7 beds · 2.5 baths,34007109,Vicky,,Inner Sunset,37.75972,-122.47535,Entire home/apt,524,1,93,2023-05-04,2.60,4,297,28,STR-0003784
44394000,Rental unit in San Francisco · ★4.94 · 3 bedrooms · 2.5 baths,9130610,Mark,,Mission,37.75776,-122.40889,Entire home/apt,450,4,17,2023-02-11,0.67,2,25,4,STR-0004894
44394655,Rental unit in San Francisco · Studio · 1 bed · 1 bath,4430421,Landmark,,Mission,37.76531,-122.41887,Entire home/apt,89,30,2,2021-07-10,0.06,154,167,0,
43712950,Home in San Francisco · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,2450324,Kenneth And Mike,,Western Addition,37.7693,-122.43297,Entire home/apt,569,4,9,2022-08-05,0.27,1,78,4,STR-0004832
44419280,Home in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,35038356,Vinona,,Noe Valley,37.74221,-122.43147,Entire home/apt,233,6,36,2023-04-14,1.08,1,51,7,pending
